rep-seed	SRC	phase	AC-fill	NG-fill	RC-fill	AC-overlap	NG-overlap	RC-overlap	total-quantity	AC-deployable	NG-deployable	RC-deployable	AC-not-ready	NG-not-ready	RC-not-ready	AC-total	NG-total	RC-total	AC	NG	RC
-6523644025635478660	77202K000	Surge	0	0	0	0	0	0	0	0	0	0	462	0	462	462	0	462	2	0	2
-6523644025635478660	77202K000	PostSurge	401	0	480	30	0	60	6592	204	0	79	3349	0	3365	3984	0	3984	2	0	2
-7131096085120997057	77202K000	PreSurge	0	0	0	0	0	0	0	2690	0	0	0	0	0	2690	0	0	10	0	0
-7131096085120997057	77202K000	Surge	0	0	0	0	0	0	0	21	0	0	2289	0	0	2310	0	0	10	0	0
-7131096085120997057	77202K000	PostSurge	1148	0	0	120	0	0	6592	3111	0	0	15541	0	0	19920	0	0	10	0	0
-7631148909251407357	77202K000	PreSurge	0	0	0	0	0	0	0	3228	0	807	0	0	0	3228	0	807	12	0	3
-7631148909251407357	77202K000	Surge	0	0	0	0	0	0	0	137	0	384	2635	0	309	2772	0	693	12	0	3
-7631148909251407357	77202K000	PostSurge	1353	0	480	120	0	60	6592	4015	0	637	18416	0	4799	23904	0	5976	12	0	3
2971056645043808722	77202K000	PreSurge	0	0	0	0	0	0	0	1076	0	269	0	0	0	1076	0	269	4	0	1
2971056645043808722	77202K000	Surge	0	0	0	0	0	0	0	43	0	228	881	0	3	924	0	231	4	0	1
2971056645043808722	77202K000	PostSurge	720	0	240	90	0	30	6592	921	0	0	6237	0	1722	7968	0	1992	4	0	1
-7572858850093070837	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6265	0	0	0	0	0	6525	0	0	25
6252754672330147600	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8353	0	0	0	261	0	8613	1	0	33
756250408170162130	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7831	0	0	0	261	0	8091	1	0	31
-8900932582867031355	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	5482	0	0	0	522	0	5742	2	0	22
1378230028398268184	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8092	0	0	0	261	0	8352	1	0	32
-8352547064514895169	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4699	0	0	0	522	0	4959	2	0	19
-5301685281512563215	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6787	0	0	0	0	0	7047	0	0	27
3265322871967120596	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	7048	0	0	0	522	0	7308	2	0	28
-8748689810770379946	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	6004	0	0	0	0	0	6264	0	0	24
-4295847248439550292	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8614	0	0	0	261	0	8874	1	0	34
-8284882916436724031	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	4438	0	0	0	0	0	4698	0	0	18
-5735582471352800382	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8614	0	0	0	261	0	8874	1	0	34
-5619672559603971	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	4699	0	0	0	0	0	4959	0	0	19
9145331356742684410	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6787	0	0	0	261	0	7047	1	0	27
-4072991298245223304	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	4960	0	0	0	261	0	5220	1	0	20
8494869560995384862	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6004	0	0	0	261	0	6264	1	0	24
9174170212827787346	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7570	0	0	0	261	0	7830	1	0	30
3244103447256188415	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4960	0	0	0	522	0	5220	2	0	20
-6404226916688804611	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6526	0	0	0	261	0	6786	1	0	26
6619736205161434398	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	5221	0	0	0	261	0	5481	1	0	21
-3734250668729183213	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	7309	0	0	0	0	0	7569	0	0	29
-5441714426701174592	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	7048	0	0	0	522	0	7308	2	0	28
5602035676933189431	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8875	0	0	0	261	0	9135	1	0	35
-8009235629634042951	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	5221	0	0	0	522	0	5481	2	0	21
-6650939550905710869	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	5482	0	0	0	261	0	5742	1	0	22
-8916709391710233476	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	6526	0	0	0	261	0	6786	1	0	26
2926665041306589683	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	7570	0	0	0	0	0	7830	0	0	30
-8572585129034382174	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	8092	0	0	0	522	0	8352	2	0	32
-5549320458464213275	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	8353	0	0	0	261	0	8613	1	0	33
4943415418596034742	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	6265	0	0	0	522	0	6525	2	0	25
4869985199715884245	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	5743	0	0	0	0	0	6003	0	0	23
7252586834735967517	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	7831	0	0	0	261	0	8091	1	0	31
7644506103258627946	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	4438	0	0	0	261	0	4698	1	0	18
8387129329191405757	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2350	0	0	0	522	0	2610	2	0	10
8899282744150100067	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	262	0	0	0	261	0	522	1	0	2
-7586641970431138330	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	784	0	0	0	261	0	1044	1	0	4
4808014953055242930	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3133	0	0	0	0	0	3393	0	0	13
2966564482974502447	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	523	0	0	0	261	0	783	1	0	3
-9013805810112680516	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3916	0	0	0	0	0	4176	0	0	16
4567737226622360101	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1828	0	0	0	522	0	2088	2	0	8
-6781060186668660933	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	1567	0	0	0	0	0	1827	0	0	7
6267702098333603681	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2611	0	0	0	522	0	2871	2	0	11
-6352092062484135876	01205K000	PreSurge	260	0	0	0	0	0	260	1	0	261	0	0	0	261	0	261	1	0	1
-3440854360647527325	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	4177	0	0	0	522	0	4437	2	0	17
-267372216542866963	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1	0	0	0	261	0	261	1	0	1
-9065128834443215276	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	3916	0	0	0	522	0	4176	2	0	16
-944507829597266040	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1828	0	0	0	261	0	2088	1	0	8
4925782288543390495	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	3655	0	0	0	261	0	3915	1	0	15
-6572922273250295796	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2611	0	0	0	261	0	2871	1	0	11
-1019770682933474237	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	1045	0	0	0	261	0	1305	1	0	5
-7565564768649384145	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3655	0	0	0	0	0	3915	0	0	15
2435115145611483538	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2089	0	0	0	261	0	2349	1	0	9
2626922394142947382	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	3394	0	0	0	261	0	3654	1	0	14
-8533575812055030552	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1306	0	0	0	522	0	1566	2	0	6
1224262310867627822	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	1567	0	0	0	0	0	1827	0	0	7
-5067326954509224171	01205K000	PreSurge	260	0	0	0	0	0	260	1	0	0	0	0	0	261	0	0	1	0	0
-5985525436487507050	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	3394	0	0	0	0	0	3654	0	0	14
-2953952611753456299	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	3133	0	0	0	522	0	3393	2	0	13
-4694162290944742679	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	2089	0	0	0	261	0	2349	1	0	9
-5631686307089641159	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	1045	0	0	0	522	0	1305	2	0	5
8864398633056828611	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	523	0	0	0	0	0	783	0	0	3
6160410525076973580	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	262	0	0	0	261	0	522	1	0	2
-3938184040696817154	01205K000	PreSurge	0	0	260	0	0	0	260	0	0	2350	0	0	0	0	0	2610	0	0	10
-3535710941434084165	01205K000	PreSurge	0	0	260	0	0	0	260	522	0	2872	0	0	0	522	0	3132	2	0	12
5354235840052943847	01205K000	PreSurge	0	0	260	0	0	0	260	261	0	784	0	0	0	261	0	1044	1	0	4
